date,program,window,category,start_time,end_time,total_time,percent
07/05/2025,explorer,log - סייר הקבצים,Misc,00:17:29,00:17:32,0.05,-0.0%
07/05/2025,Code,logger.py - time_logger - Visual Studio Code,Study,00:17:32,00:17:39,0.12,-0.01%
07/05/2025,firefox,(1) WhatsApp — Mozilla Firefox,Break,00:17:39,00:17:46,0.12,-0.01%
07/05/2025,Code,logger.py - time_logger - Visual Studio Code,Study,00:17:46,00:17:54,0.13,-0.01%
07/05/2025,firefox,WhatsApp — Mozilla Firefox,Break,00:17:54,00:20:03,2.15,-0.15%
07/05/2025,Code,logger.py - time_logger - Visual Studio Code,Study,00:20:03,00:20:21,0.3,-0.02%
07/05/2025,Taskmgr,‏‏מנהל המשימות,Misc,00:20:21,00:20:35,0.23,-0.02%
07/05/2025,explorer,explorer,Misc,00:20:35,00:20:36,0.02,-0.0%
07/05/2025,python,Time Tracker,Misc,00:20:36,00:20:44,0.13,-0.01%
07/05/2025,Code,logger.py - time_logger - Visual Studio Code,Study,00:20:44,00:20:46,0.03,-0.0%
07/05/2025,firefox,(1) WhatsApp — Mozilla Firefox,Break,00:20:46,00:24:12,3.42,-0.24%
07/05/2025,explorer,explorer,Misc,00:24:12,00:24:33,0.35,-0.02%
07/05/2025,python,Time Tracker,Misc,00:24:33,00:24:40,0.12,-0.01%
07/05/2025,python,Time Tracker,Misc,00:27:14,00:27:48,0.57,-0.04%
07/05/2025,ShellHost,הגדרות מהירות,Misc,00:27:48,00:31:39,3.85,-0.27%
07/05/2025,Code,main.py - time_logger - Visual Studio Code,Study,00:31:39,00:32:31,0.87,-0.06%
07/05/2025,explorer,explorer,Misc,00:32:31,00:32:32,0.02,-0.0%
07/05/2025,GitHubDesktop,‪GitHub Desktop‬,Misc,00:32:32,00:34:39,2.12,-0.15%
07/05/2025,explorer,explorer,Misc,00:34:39,00:34:42,0.05,-0.0%
07/05/2025,firefox,firefox,Break,00:34:42,00:35:57,1.25,-0.09%
07/05/2025,Code,main.py - time_logger - Visual Studio Code,Study,00:35:57,00:36:24,0.45,-0.03%
07/05/2025,python,Time Tracker,Misc,00:36:24,00:36:28,0.07,-0.0%
07/05/2025,python,Time Tracker,Misc,00:37:18,00:37:22,0.07,-0.0%
07/05/2025,Code,main.py - time_logger - Visual Studio Code,Study,00:37:22,00:41:00,3.64,-0.26%
07/05/2025,firefox,Amirlabai/time_logger: python code that checks window and logs into csv file and messures time spent on window and claculates percentage — Mozilla Firefox,Break,00:41:00,00:41:31,0.52,-0.04%
07/05/2025,Code,config.py - time_logger - Visual Studio Code,Study,00:41:31,00:41:35,0.07,-0.0%
07/05/2025,python,Time Tracker,Misc,00:41:35,00:41:40,0.07,-0.01%
10/05/2025,python,Time Tracker,Misc,14:29:41,14:29:47,0.11,0.05%
10/05/2025,Code,main.py - time_logger - Visual Studio Code,Study,14:29:47,14:29:49,0.03,0.02%
10/05/2025,GoogleDriveFS,חלון הסטטוס של Google Drive,Study,14:29:49,14:29:50,0.02,0.01%
10/05/2025,firefox,Mozilla Firefox,Break,14:29:50,14:29:53,0.05,0.03%
10/05/2025,ShellHost,הגדרות מהירות,Misc,14:29:53,14:30:02,0.15,0.08%
10/05/2025,explorer,‏‏סייר הקבצים,Misc,14:30:02,14:30:08,0.1,0.05%
10/05/2025,ApplicationFrameHost,Media Player,Study,14:30:08,14:30:10,0.02,0.02%
10/05/2025,explorer,‏‏מוסיקה - סייר הקבצים,Misc,14:30:10,14:30:11,0.02,0.01%
10/05/2025,ShellHost,הגדרות מהירות,Misc,14:30:11,14:30:17,0.1,0.05%
10/05/2025,ApplicationFrameHost,Media Player,Study,14:30:17,14:30:19,0.03,0.02%
10/05/2025,explorer,explorer,Misc,14:30:19,14:30:20,0.02,0.01%
10/05/2025,ShellHost,הגדרות מהירות,Misc,14:30:20,14:30:46,0.43,0.23%
10/05/2025,firefox,WhatsApp — Mozilla Firefox,Break,14:30:46,14:31:19,0.55,0.29%
10/05/2025,ShellHost,הגדרות מהירות,Misc,14:31:19,14:31:38,0.32,0.17%
10/05/2025,explorer,explorer,Misc,14:31:38,14:31:39,0.02,0.01%
10/05/2025,firefox,דואר נכנס - amirlabay@gmail.com - Gmail — Mozilla Firefox,Break,14:31:39,14:32:35,0.93,0.49%
10/05/2025,explorer,‏‏סייר הקבצים,Misc,14:32:35,14:32:44,0.15,0.08%
10/05/2025,firefox,(ללא נושא) - amirlabay@gmail.com - Gmail — Mozilla Firefox,Break,14:32:44,14:34:00,1.27,0.66%
10/05/2025,explorer,מעבדה סימולציה 4 - סייר הקבצים,Misc,14:34:00,14:34:08,0.13,0.07%
10/05/2025,WINWORD.EXE,פתיחה - Word,Study,14:34:08,14:34:15,0.12,0.06%
10/05/2025,explorer,סימולציה שב 3 - סייר הקבצים,Misc,14:34:15,14:34:18,0.05,0.03%
10/05/2025,EXCEL.EXE,פתיחה - Excel,Study,14:34:18,14:34:28,0.17,0.09%
10/05/2025,explorer,explorer,Misc,14:34:28,14:34:38,0.17,0.09%
10/05/2025,WINWORD.EXE,פתיחה - Word‪ - Random_Variate_Generation_Exercises  -  מצב תאימות,Study,14:34:38,14:35:13,0.58,0.31%
10/05/2025,explorer,‏‏מעבר בין משימות,Misc,14:35:13,14:35:16,0.05,0.03%
10/05/2025,WINWORD.EXE,Word‪ - Random_Variate_Generation_Exercises  -  מצב תאימות,Study,14:35:16,14:36:29,1.22,0.64%
10/05/2025,explorer,‏‏מעבר בין משימות,Misc,14:36:29,14:36:30,0.02,0.01%
10/05/2025,WINWORD.EXE,Word‪ - Random_Variate_Generation_Exercises  -  מצב תאימות,Study,14:36:30,14:40:30,4.0,2.1%
10/05/2025,explorer,‏‏מעבר בין משימות,Misc,14:40:30,14:40:31,0.02,0.01%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:40:31,14:43:07,2.6,1.36%
10/05/2025,explorer,explorer,Misc,14:43:07,14:43:08,0.02,0.01%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:43:08,14:45:16,2.12,1.12%
10/05/2025,firefox,עדכונים בקורסים שלי | בראודה 2024 - 2025 — Mozilla Firefox,Break,14:45:16,14:45:51,0.58,0.31%
10/05/2025,WINWORD.EXE,Word‪ - Random_Variate_Generation_Exercises  -  מצב תאימות,Study,14:45:51,14:46:04,0.22,0.11%
10/05/2025,explorer,explorer,Misc,14:46:04,14:46:14,0.17,0.09%
10/05/2025,WINWORD.EXE,Word‪ - Random_Variate_Generation_Exercises  -  מצב תאימות,Study,14:46:14,14:47:09,0.92,0.48%
10/05/2025,explorer,שבוע 7 - סייר הקבצים,Misc,14:47:09,14:47:23,0.23,0.12%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:47:23,14:47:57,0.57,0.3%
10/05/2025,explorer,‏‏מעבר בין משימות,Misc,14:47:57,14:47:58,0.02,0.01%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:47:58,14:48:00,0.03,0.02%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:48:00,14:48:10,0.17,0.09%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:48:10,14:48:15,0.08,0.04%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:48:15,14:48:20,0.08,0.04%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:48:20,14:48:21,0.02,0.01%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:48:21,14:48:23,0.03,0.02%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:48:23,14:48:31,0.13,0.07%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:48:31,14:48:33,0.03,0.02%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:48:33,14:48:34,0.02,0.01%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:48:34,14:48:46,0.2,0.1%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:48:46,14:48:47,0.02,0.01%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:48:47,14:48:49,0.03,0.02%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:48:49,14:48:50,0.02,0.01%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:48:50,14:50:32,1.7,0.89%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:50:32,14:50:51,0.32,0.17%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:50:51,14:50:52,0.02,0.01%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:50:52,14:50:57,0.08,0.04%
10/05/2025,explorer,‏‏מעבר בין משימות,Misc,14:50:57,14:50:58,0.02,0.01%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:50:58,14:51:01,0.05,0.03%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:51:01,14:51:29,0.47,0.24%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:51:29,14:51:38,0.15,0.08%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:51:38,14:51:39,0.02,0.01%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:51:39,14:51:44,0.08,0.04%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:51:44,14:51:45,0.02,0.01%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:51:45,14:51:49,0.07,0.03%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:51:49,14:51:51,0.03,0.02%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:51:51,14:51:53,0.03,0.02%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:51:53,14:51:55,0.03,0.02%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:51:55,14:52:00,0.08,0.04%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:52:00,14:52:01,0.02,0.01%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:52:01,14:52:03,0.03,0.02%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:52:03,14:52:14,0.18,0.1%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:52:14,14:52:50,0.6,0.31%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:52:50,14:52:51,0.02,0.01%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:52:51,14:52:53,0.03,0.02%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:52:53,14:53:20,0.45,0.24%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:53:20,14:53:22,0.03,0.02%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:53:22,14:53:27,0.08,0.04%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:53:27,14:54:00,0.55,0.29%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:54:00,14:54:11,0.18,0.1%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:54:11,14:54:17,0.1,0.05%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:54:17,14:54:27,0.17,0.09%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:54:27,14:54:36,0.15,0.08%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:54:36,14:54:37,0.02,0.01%
10/05/2025,explorer,explorer,Misc,14:54:37,14:54:39,0.02,0.02%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:54:39,14:54:41,0.03,0.02%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:54:41,14:54:45,0.07,0.03%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:54:45,14:54:48,0.05,0.03%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:54:48,14:54:53,0.08,0.04%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:54:53,14:55:01,0.13,0.07%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:55:01,14:55:04,0.05,0.03%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:55:04,14:55:13,0.15,0.08%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:55:13,14:55:17,0.07,0.03%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:55:17,14:57:15,1.97,1.03%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:57:15,14:57:16,0.02,0.01%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:57:16,14:57:20,0.07,0.03%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:57:20,14:57:21,0.02,0.01%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,14:57:21,14:59:38,2.29,1.2%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,14:59:38,14:59:40,0.03,0.02%
10/05/2025,explorer,explorer,Misc,14:59:40,14:59:44,0.07,0.03%
10/05/2025,WINWORD.EXE,Word‪ - Random_Variate_Generation_Exercises  -  מצב תאימות,Study,14:59:44,14:59:51,0.12,0.06%
10/05/2025,Acrobat,שאלה 3 - Adobe Acrobat (64-bit),Study,14:59:51,14:59:55,0.07,0.03%
10/05/2025,WINWORD.EXE,Word‪ - Random_Variate_Generation_Exercises  -  מצב תאימות,Study,14:59:55,14:59:56,0.02,0.01%
10/05/2025,explorer,explorer,Misc,14:59:56,14:59:57,0.02,0.01%
10/05/2025,ApplicationFrameHost,Intel® Unison™,Study,14:59:57,15:00:23,0.43,0.23%
10/05/2025,explorer,explorer,Misc,15:00:23,15:00:24,0.02,0.01%
10/05/2025,ShellHost,הגדרות מהירות,Misc,15:00:24,15:00:29,0.08,0.04%
10/05/2025,ApplicationFrameHost,Intel® Unison™,Study,15:00:29,15:00:30,0.02,0.01%
10/05/2025,PickerHost,Open,Study,15:00:30,15:00:41,0.19,0.1%
10/05/2025,ApplicationFrameHost,Intel® Unison™,Study,15:00:41,15:01:24,0.72,0.38%
10/05/2025,WINWORD.EXE,Word‪ - Random_Variate_Generation_Exercises  -  מצב תאימות,Study,15:01:24,15:01:25,0.02,0.01%
10/05/2025,explorer,‏‏מעבר בין משימות,Misc,15:01:25,15:01:27,0.03,0.02%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,15:01:27,15:04:27,3.0,1.57%
10/05/2025,explorer,‏‏מעבר בין משימות,Misc,15:04:27,15:04:29,0.02,0.02%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,15:04:29,15:04:30,0.02,0.01%
10/05/2025,ApplicationFrameHost,Intel® Unison™,Study,15:04:30,15:04:31,0.02,0.01%
10/05/2025,explorer,‏‏מעבר בין משימות,Misc,15:04:31,15:04:32,0.02,0.01%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,15:04:32,15:04:41,0.15,0.08%
10/05/2025,ApplicationFrameHost,Intel® Unison™,Study,15:04:41,15:04:42,0.02,0.01%
10/05/2025,explorer,‏‏מעבר בין משימות,Misc,15:04:42,15:04:43,0.02,0.01%
10/05/2025,WINWORD.EXE,Word‪ - Random_Variate_Generation_Exercises  -  מצב תאימות,Study,15:04:43,15:05:30,0.78,0.41%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,15:05:30,15:06:06,0.6,0.31%
10/05/2025,explorer,explorer,Misc,15:06:06,15:06:07,0.02,0.01%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,15:06:07,15:06:50,0.72,0.38%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,15:06:50,15:11:06,4.27,2.24%
10/05/2025,firefox,Gemini — Mozilla Firefox,Break,15:11:06,15:11:22,0.27,0.14%
10/05/2025,EXCEL.EXE,Hw - Excel,Study,15:11:22,15:18:43,7.36,3.85%
10/05/2025,WINWORD.EXE,Word‪ - שיטת הפונקציה ההפוכה (7),Study,15:18:43,15:19:11,0.47,0.24%
10/05/2025,python,Time Tracker,Misc,15:19:11,15:19:26,0.25,0.13%
10/05/2025,firefox,עדכונים בקורסים שלי | בראודה 2024 - 2025 — Mozilla Firefox,Break,15:19:26,15:49:30,30.05,15.76%
10/05/2025,Idle,No Active Window,Misc,15:49:30,15:49:31,0.02,0.01%
10/05/2025,LockApp,מסך הנעילה המשמש כברירת מחדל ב- Windows,Break,15:49:31,16:04:30,14.99,7.85%
10/05/2025,explorer,LockingWindow,Misc,16:04:30,16:25:27,20.94,10.98%
10/05/2025,LockApp,מסך הנעילה המשמש כברירת מחדל ב- Windows,Break,16:25:27,16:25:28,0.02,0.01%
10/05/2025,Idle,No Active Window,Misc,16:25:28,16:25:29,0.02,0.01%
10/05/2025,explorer,UnlockingWindow,Misc,16:25:29,16:25:30,0.02,0.01%
10/05/2025,firefox,עדכונים בקורסים שלי | בראודה 2024 - 2025 — Mozilla Firefox,Break,16:25:30,16:25:31,0.02,0.01%
10/05/2025,explorer,explorer,Misc,16:25:31,16:25:32,0.02,0.01%
10/05/2025,python,Break Time!,Misc,16:25:32,16:25:38,0.1,0.05%
10/05/2025,ShellHost,הגדרות מהירות,Misc,16:25:38,16:25:41,0.05,0.03%
10/05/2025,ApplicationFrameHost,Media Player,Study,16:25:41,16:25:45,0.07,0.03%
10/05/2025,python,Time Tracker,Misc,16:25:45,16:25:47,0.03,0.02%
10/05/2025,firefox,עדכונים בקורסים שלי | בראודה 2024 - 2025 — Mozilla Firefox,Break,16:25:47,16:30:35,4.8,2.52%
10/05/2025,python,Time Tracker,Misc,16:30:35,16:30:41,0.1,0.05%
10/05/2025,firefox,Mozilla Firefox,Break,16:30:41,16:36:32,5.85,3.07%
10/05/2025,ApplicationFrameHost,Intel® Unison™,Study,16:36:32,16:36:43,0.18,0.1%
10/05/2025,explorer,‏‏הורדות - סייר הקבצים,Misc,16:36:43,16:36:52,0.15,0.08%
10/05/2025,firefox,WhatsApp — Mozilla Firefox,Break,16:36:52,16:36:56,0.07,0.03%
10/05/2025,explorer,סימולציה שב 3 - סייר הקבצים,Misc,16:36:56,16:36:57,0.02,0.01%
10/05/2025,firefox,WhatsApp — Mozilla Firefox,Break,16:36:57,16:37:01,0.07,0.03%
10/05/2025,explorer,סימולציה שב 3 - סייר הקבצים,Misc,16:37:01,16:37:02,0.02,0.01%
10/05/2025,firefox,WhatsApp — Mozilla Firefox,Break,16:37:02,16:37:19,0.28,0.15%
10/05/2025,explorer,‏‏מעבר בין משימות,Misc,16:37:19,16:38:00,0.68,0.36%
10/05/2025,Acrobat,תרגיל 3 יצירת משתנים מקריים  להגשה ברקון טל ואבו ספיר.pdf - Adobe Acrobat (64-bit),Study,16:38:00,16:39:15,1.23,0.66%
10/05/2025,explorer,עבודות להגשה - סייר הקבצים,Misc,16:39:15,16:39:17,0.03,0.02%
10/05/2025,firefox,(1) WhatsApp — Mozilla Firefox,Break,16:39:17,16:39:51,0.57,0.3%
10/05/2025,explorer,עבודות להגשה - סייר הקבצים,Misc,16:39:51,16:39:57,0.1,0.05%
10/05/2025,EXCEL.EXE,Microsoft Excel,Study,16:39:57,16:39:58,0.02,0.01%
10/05/2025,explorer,עבודות להגשה - סייר הקבצים,Misc,16:39:58,16:40:00,0.03,0.02%
10/05/2025,python,Time Tracker,Misc,16:40:00,16:40:07,0.12,0.06%
10/05/2025,Code,main.py - time_logger - Visual Studio Code,Study,16:40:07,16:40:14,0.12,0.06%
10/05/2025,GitHubDesktop,‪GitHub Desktop‬,Misc,16:40:14,16:40:15,0.02,0.01%
10/05/2025,Code,main.py - time_logger - Visual Studio Code,Study,16:40:15,16:40:50,0.58,0.31%
10/05/2025,GitHubDesktop,‪GitHub Desktop‬,Misc,16:40:50,16:40:51,0.02,0.01%
10/05/2025,Code,logger.py - time_logger - Visual Studio Code,Study,16:40:51,16:40:54,0.05,0.03%
10/05/2025,python,Time Tracker,Misc,16:40:54,16:40:56,0.03,0.02%
10/05/2025,GitHubDesktop,‪GitHub Desktop‬,Misc,16:40:56,16:40:58,0.03,0.02%
10/05/2025,Code,logger.py - time_logger - Visual Studio Code,Study,16:40:58,16:41:44,0.77,0.4%
10/05/2025,GitHubDesktop,‪GitHub Desktop‬,Misc,16:41:44,16:41:56,0.2,0.1%
10/05/2025,Code,tracker.py - time_logger - Visual Studio Code,Study,16:41:56,16:42:41,0.75,0.39%
10/05/2025,firefox,Gemini — Mozilla Firefox,Break,16:42:41,16:42:44,0.05,0.03%
10/05/2025,Code,logger.py - time_logger - Visual Studio Code,Study,16:42:44,16:42:53,0.15,0.08%
10/05/2025,python,Time Tracker,Misc,16:42:53,16:42:57,0.07,0.03%
10/05/2025,Code,logger.py - time_logger - Visual Studio Code,Study,16:42:57,16:43:23,0.43,0.23%
10/05/2025,GitHubDesktop,‪GitHub Desktop‬,Misc,16:43:23,16:43:37,0.23,0.12%
10/05/2025,Code,logger.py - time_logger - Visual Studio Code,Study,16:43:37,16:44:30,0.88,0.46%
10/05/2025,explorer,עבודות להגשה - סייר הקבצים,Misc,16:44:30,16:44:31,0.02,0.01%
10/05/2025,python,Time Tracker,Misc,16:44:31,16:44:33,0.03,0.02%
10/05/2025,python,Time Tracker,Misc,16:44:54,16:44:57,0.05,0.03%
10/05/2025,GitHubDesktop,‪GitHub Desktop‬,Misc,16:44:57,16:45:00,0.05,0.03%
10/05/2025,python,Time Tracker,Misc,16:45:00,16:45:07,0.12,0.06%
10/05/2025,Code,logger.py - time_logger - Visual Studio Code,Study,16:45:07,16:45:27,0.33,0.17%
10/05/2025,python,Time Tracker,Misc,16:45:27,16:45:31,0.07,0.03%
10/05/2025,python,Time Tracker,Misc,16:45:49,16:45:52,0.05,0.03%
10/05/2025,GitHubDesktop,‪GitHub Desktop‬,Misc,16:45:52,16:45:55,0.05,0.03%
10/05/2025,python,Time Tracker,Misc,16:45:55,16:45:58,0.05,0.03%
10/05/2025,GitHubDesktop,‪GitHub Desktop‬,Misc,16:45:58,16:45:59,0.02,0.01%
10/05/2025,python,Time Tracker,Misc,16:45:59,16:46:05,0.1,0.05%
10/05/2025,Code,main.py - time_logger - Visual Studio Code,Study,16:46:05,16:47:12,1.12,0.59%
10/05/2025,python,Time Tracker,Misc,16:47:12,16:47:17,0.07,0.04%
10/05/2025,python,Time Tracker,Misc,16:47:26,16:47:28,0.03,0.02%
10/05/2025,python,Time Tracker,Misc,16:47:26,16:47:35,0.14,0.08%
10/05/2025,Code,main.py - time_logger - Visual Studio Code,Study,16:47:35,16:47:37,0.03,0.02%
10/05/2025,python,Time Tracker,Misc,16:47:37,16:47:44,0.12,0.06%
10/05/2025,python,Time Tracker,Misc,16:47:50,16:47:51,0.02,0.01%
10/05/2025,python,Time Tracker,Misc,16:47:55,16:47:57,0.03,0.02%
10/05/2025,python,Time Tracker,Misc,16:47:55,16:48:00,0.09,0.04%
10/05/2025,Idle,No Active Window,Misc,16:48:00,16:48:01,0.02,0.01%
10/05/2025,Code,main.py - time_logger - Visual Studio Code,Study,16:48:01,16:48:11,0.17,0.09%
10/05/2025,python,Time Tracker,Misc,16:48:11,16:48:39,0.47,0.24%
10/05/2025,Code,main.py - time_logger - Visual Studio Code,Study,16:48:39,16:49:27,0.8,0.42%
10/05/2025,explorer,explorer,Misc,16:49:27,16:49:28,0.02,0.01%
10/05/2025,python,Time Tracker,Misc,16:49:33,16:49:44,0.18,0.1%
10/05/2025,explorer,explorer,Misc,16:49:44,16:49:51,0.12,0.06%
10/05/2025,EXCEL.EXE,פתיחה - Excel,Study,16:49:51,16:50:56,1.08,0.57%
10/05/2025,explorer,‏‏מסמכים - סייר הקבצים,Misc,16:50:56,16:50:58,0.03,0.02%
10/05/2025,python,Time Tracker,Misc,16:50:58,16:51:07,0.15,0.08%
10/05/2025,Code,main.py - time_logger - Visual Studio Code,Study,16:51:07,16:51:37,0.5,0.26%
10/05/2025,python,Time Tracker,Misc,16:51:37,16:51:38,0.02,0.01%
10/05/2025,python,Time Tracker,Misc,16:51:45,16:51:49,0.07,0.03%
10/05/2025,Code,main.py - time_logger - Visual Studio Code,Study,16:51:49,16:53:35,1.77,0.93%
10/05/2025,python,Time Tracker,Misc,16:53:35,16:53:36,0.02,0.01%
10/05/2025,python,Time Tracker,Misc,16:53:46,16:53:48,0.03,0.02%
10/05/2025,Code,main.py - time_logger - Visual Studio Code,Study,16:53:48,16:54:06,0.3,0.16%
